id,No., POKÉMON,FORM, Type 1,Type 2,BST,HP,ATK,DEF,SPATK,SPDEF,SPD,BASE EXP,EXP TYPE,EGG GROUP 1,EGG GROUP 2,PHASE,EVO LVL,EVO 1,EVO 2,EVO 3,EVO 4,EVO 5,EVO 6,EVO 7,EVO 8,Merged Doc ID - scr_dex_2,Merged Doc URL - scr_dex_2,Link to merged Doc - scr_dex_2,Document Merge Status - scr_dex_2,Merged Doc ID - Job (_1559084822295_UPGRADE),Merged Doc URL - Job (_1559084822295_UPGRADE),Link to merged Doc - Job (_1559084822295_UPGRADE),Document Merge Status - Job (_1559084822295_UPGRADE),Merged Doc ID - scr_dex (Run),Merged Doc URL - scr_dex (Run),Link to merged Doc - scr_dex (Run),Document Merge Status - scr_dex (Run)
1012,724,DECIDUEYE,,Grass,Ghost,530,78,107,75,100,100,70,239,,Flying,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1l_I9yd9m2Y9ua7wByEQ7n6_GA1McYoJvyoekK1jO_LY,https://docs.google.com/document/d/1l_I9yd9m2Y9ua7wByEQ7n6_GA1McYoJvyoekK1jO_LY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:27 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1013,725,LITTEN,,Fire,,320,45,65,40,60,40,70,64,,Field,,1,17,TORRACAT,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),188yt0mQoseXsf1TubSePppCu7kbfkkBo5dSFV0OIJb8,https://docs.google.com/document/d/188yt0mQoseXsf1TubSePppCu7kbfkkBo5dSFV0OIJb8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:27 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1014,726,TORRACAT,,Fire,,420,65,85,50,80,50,90,147,,Field,,2,34,INCINEROAR,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1ClUcvEE9AJ8xfYenLxj7SO5tSW_Zbxls8sEjkMJ4Lyw,https://docs.google.com/document/d/1ClUcvEE9AJ8xfYenLxj7SO5tSW_Zbxls8sEjkMJ4Lyw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:27 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1015,727,INCINEROAR,,Fire,Dark,530,95,115,90,80,90,60,239,,Field,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1fgVs2kV8kBIe5mfZv2RqEB8BJAaiTLxk0-wi4xaiGz8,https://docs.google.com/document/d/1fgVs2kV8kBIe5mfZv2RqEB8BJAaiTLxk0-wi4xaiGz8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1016,728,POPPLIO,,Water,,320,50,54,54,66,56,40,64,,Field,Water 1,1,17,BRIONNE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1d_z31r6AL3Z-VeqXU3d540pe2lXpaQYe5FIpcd64UpY,https://docs.google.com/document/d/1d_z31r6AL3Z-VeqXU3d540pe2lXpaQYe5FIpcd64UpY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1017,729,BRIONNE,,Water,,420,60,69,69,91,81,50,147,,Field,Water 1,2,34,PRIMARINA,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1fcrtFpmW-LbHt1mf6Sxq2vs375YQgRcezt_9pwY1zLw,https://docs.google.com/document/d/1fcrtFpmW-LbHt1mf6Sxq2vs375YQgRcezt_9pwY1zLw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1018,730,PRIMARINA,,Water,Fairy,530,80,74,74,126,116,60,239,,Field,Water 1,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1eVptOaGlLZ4UWRp49dLwq_7e9ijyr0jfhIOuNsfI0p8,https://docs.google.com/document/d/1eVptOaGlLZ4UWRp49dLwq_7e9ijyr0jfhIOuNsfI0p8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1019,731,PIKIPEK,,Normal,Flying,265,35,75,30,30,30,65,53,,Flying,,1,14,TRUMBEAK,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1xsHEU5MUMfGOhc4Z7Paz0HmppQf__yE32lGPZw8ypn4,https://docs.google.com/document/d/1xsHEU5MUMfGOhc4Z7Paz0HmppQf__yE32lGPZw8ypn4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1020,732,TRUMBEAK,,Normal,Flying,355,55,85,50,40,50,75,124,,Flying,,2,28,TOUCANNON,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1VdGGSt-yW2lwb1Yn9GLOeMZfMBXKLM7ONAHlY3BM2W4,https://docs.google.com/document/d/1VdGGSt-yW2lwb1Yn9GLOeMZfMBXKLM7ONAHlY3BM2W4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1021,733,TOUCANNON,,Normal,Flying,485,80,120,75,75,75,60,218,,Flying,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1uU5C16TIatUDDyuf7JxDqEmIvx3wza9QfSRFnXj2XOo,https://docs.google.com/document/d/1uU5C16TIatUDDyuf7JxDqEmIvx3wza9QfSRFnXj2XOo/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1022,734,YUNGOOS,,Normal,,253,48,70,30,30,30,45,51,,Field,,1,20,GUMSHOOS,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1FnTIJV0fo4bBlQkOlbTAQp7d3RafIHX035I74FULwuc,https://docs.google.com/document/d/1FnTIJV0fo4bBlQkOlbTAQp7d3RafIHX035I74FULwuc/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1023,735,GUMSHOOS,,Normal,,418,88,110,60,55,60,45,146,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1790_6J64ZbiJTFyv-Eb6W7u4gKuHQXfOD5LMDG5ypHU,https://docs.google.com/document/d/1790_6J64ZbiJTFyv-Eb6W7u4gKuHQXfOD5LMDG5ypHU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1024,736,GRUBBIN,,Bug,,300,47,62,45,55,45,46,60,,Bug,,1,20,CHARJABUG,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1w2Xw-O8vjrZvUSs2W7Hup5C1ZrnCgprR7LyqUGCvV3s,https://docs.google.com/document/d/1w2Xw-O8vjrZvUSs2W7Hup5C1ZrnCgprR7LyqUGCvV3s/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1025,737,CHARJABUG,,Bug,Electric,400,57,82,95,55,75,36,140,,Bug,,2,Level in special spot,VIKAVOLT,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1P-1IgsyLCzgT-GPNQ_-IoGPM8eGcgrJUJvfwYB5R1-Q,https://docs.google.com/document/d/1P-1IgsyLCzgT-GPNQ_-IoGPM8eGcgrJUJvfwYB5R1-Q/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1026,738,VIKAVOLT,,Bug,Electric,500,77,70,90,145,75,43,225,,Bug,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1PBuJRbWVOwbLG-Qr9Lyrt_k4eXn-qAs1BiJz4-MW3P4,https://docs.google.com/document/d/1PBuJRbWVOwbLG-Qr9Lyrt_k4eXn-qAs1BiJz4-MW3P4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:28 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1027,739,CRABRAWLER,,Fighting,,338,47,82,57,42,47,63,68,,Water 3,,1,Level in special spot,CRABOMINABLE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1wQIsZatV04_6WLnkxxnrdnpWtYGIIzpQZdwo2a8bjKM,https://docs.google.com/document/d/1wQIsZatV04_6WLnkxxnrdnpWtYGIIzpQZdwo2a8bjKM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1028,740,CRABOMINABLE,,Fighting,Ice,478,97,132,77,62,67,43,167,,Water 3,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1xdIjSpqbcsdgxwn_tqX-BsCQul0mnb21U2acbKqGXP4,https://docs.google.com/document/d/1xdIjSpqbcsdgxwn_tqX-BsCQul0mnb21U2acbKqGXP4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1029,741,ORICORIO,BAILE STYLE,Fire,Flying,476,75,70,70,98,70,93,167,,Flying,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1UWMbQpZc_dHqG6q8ByufkbFIbyLpfHejGMAOX85I2cI,https://docs.google.com/document/d/1UWMbQpZc_dHqG6q8ByufkbFIbyLpfHejGMAOX85I2cI/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1030,741,ORICORIO,POM-POM STYLE,Electric,Flying,476,75,70,70,98,70,93,167,,Flying,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1h5qWKOc2fd2DPk9DplOuCMQuX1csCV5fdKOovahHrvQ,https://docs.google.com/document/d/1h5qWKOc2fd2DPk9DplOuCMQuX1csCV5fdKOovahHrvQ/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1031,741,ORICORIO,PA'U STYLE,Psychic,Flying,476,75,70,70,98,70,93,167,,Flying,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1zDq_HJFevPCEP5Gh0ufUQkVX2E4m97Px7UE1e5yr_2k,https://docs.google.com/document/d/1zDq_HJFevPCEP5Gh0ufUQkVX2E4m97Px7UE1e5yr_2k/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1032,741,ORICORIO,SENSU STYLE,Ghost,Flying,476,75,70,70,98,70,93,167,,Flying,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Y4JWP4SjCSQfqR_AmzaUGtxj5WiPVC8Nx5Q5vA6ARtE,https://docs.google.com/document/d/1Y4JWP4SjCSQfqR_AmzaUGtxj5WiPVC8Nx5Q5vA6ARtE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1033,742,CUTIEFLY,,Bug,Fairy,304,40,45,40,55,40,84,61,,Fairy,Bug,1,25,RIBOMBEE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),10UOFi-kYxMvtKqmIUDJOjI1i2C2YwfpAdgCRMUQPHvk,https://docs.google.com/document/d/10UOFi-kYxMvtKqmIUDJOjI1i2C2YwfpAdgCRMUQPHvk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1034,743,RIBOMBEE,,Bug,Fairy,464,60,55,60,95,70,124,162,,Fairy,Bug,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1o-B0AADyqKn6exkmo3vCNBsYWSuLCfGpzo8I9BakXqw,https://docs.google.com/document/d/1o-B0AADyqKn6exkmo3vCNBsYWSuLCfGpzo8I9BakXqw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1035,744,ROCKRUFF,,Rock,,280,45,65,40,30,40,60,56,,Field,,1,25,LYCANROC,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1kkLQXCXBZXOHkbOEMZK1oLRXqT6-bDb-LypLgl0RTB0,https://docs.google.com/document/d/1kkLQXCXBZXOHkbOEMZK1oLRXqT6-bDb-LypLgl0RTB0/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1036,745,LYCANROC,MIDDAY,Rock,,487,75,115,65,55,65,112,170,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1_62CnKYmk2nzD9clgdix18nsCV5lYq7WD-SlDAeTy9o,https://docs.google.com/document/d/1_62CnKYmk2nzD9clgdix18nsCV5lYq7WD-SlDAeTy9o/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1037,745,LYCANROC,MIDNIGHT,Rock,,487,85,115,75,55,75,82,170,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1-_ii4tqN-SA9ZOSWRLLYx9P-3rOCfTveUNotu_XJlmk,https://docs.google.com/document/d/1-_ii4tqN-SA9ZOSWRLLYx9P-3rOCfTveUNotu_XJlmk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1038,745,LYCANROC,DUSK,Rock,,487,75,117,65,55,65,110,170,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),14dgbQcyGRt-ReJFyv3eQZPbR-bk1TM_wzcPaUCHrVXo,https://docs.google.com/document/d/14dgbQcyGRt-ReJFyv3eQZPbR-bk1TM_wzcPaUCHrVXo/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1039,746,WISHIWASHI,,Water,,175,45,20,20,25,25,40,61,,Water 2,,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1x_CCh62voTOTaYWX1K7p_kmszfhecKpCDEBLTJr5_GM,https://docs.google.com/document/d/1x_CCh62voTOTaYWX1K7p_kmszfhecKpCDEBLTJr5_GM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:29 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1040,747,MAREANIE,,Poison,Water,305,50,53,62,43,52,45,61,,Water 1,,1,38,TOXAPEX,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1w0qLwLzaMJrtryMp1hPOSY-V3vmuYnTihIyPiQxkO74,https://docs.google.com/document/d/1w0qLwLzaMJrtryMp1hPOSY-V3vmuYnTihIyPiQxkO74/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:30 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
1041,748,TOXAPEX,,Poison,Water,495,50,63,152,53,142,35,173,,Water 1,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),18VF4wlK_1J9kR8RqLlrKyf3iXoJLhT3Z93TM2ZHGMcA,https://docs.google.com/document/d/18VF4wlK_1J9kR8RqLlrKyf3iXoJLhT3Z93TM2ZHGMcA/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 8:30 PM,1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo,https://docs.google.com/document/d/1huWdxcMeaPlTUYOIhfjBVdEYLbq1j4mnxcBSGwYSjRo/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:55 PM
